页签,序号,项目名称,分类,上游地址,status,url_type,actual_url,stars,forks,watchers,open_issues_count,total_pull_requests,language,license,created_at,updated_at,pushed_at,size_kb,default_branch,topics,fork,archived,mirror_url,has_issues,note
鲲鹏,288,Muscle,HPC,https://github.com/rcedgar/muscle,valid,repo,,276,30,7,12,13,C++,GPL-3.0,2021-06-19T21:32:31Z,2026-04-03T19:10:02Z,2026-04-02T23:46:34Z,71226,main,"algorithms,bioinformatics,biology,nucleotide-alignment,protein-alignment,protein-structure,protein-structure-alignment,sequence-clustering,sequence-search",False,False,,True,
鲲鹏,289,EIGENSOFT,HPC,https://github.com/dreichlab/eig,valid,repo,https://github.com/DReichLab/EIG,201,62,16,61,9,C,NOASSERTION,2015-03-06T16:22:27Z,2026-03-28T14:09:01Z,2023-11-03T22:21:27Z,7973,master,,False,False,,True,
鲲鹏,290,trimmomatic,HPC,https://github.com/usadellab/trimmomatic,valid,repo,https://github.com/usadellab/Trimmomatic,299,80,5,23,12,Java,NOASSERTION,2020-10-12T15:21:54Z,2026-04-07T22:39:58Z,2026-03-10T14:04:13Z,728,main,,False,False,,True,
鲲鹏,291,Falcon,HPC,https://github.com/falconry/falcon,valid,repo,,9802,987,249,163,1429,Python,Apache-2.0,2012-12-06T18:17:51Z,2026-04-09T09:02:26Z,2026-04-07T15:03:19Z,8074,master,"api,api-rest,asgi,http,microservices,python,rest,web,wsgi",False,False,,True,
鲲鹏,292,AutoDock vina,HPC,https://github.com/ccsb-scripps/autodock-vina,valid,repo,https://github.com/ccsb-scripps/AutoDock-Vina,956,292,25,82,88,C++,Apache-2.0,2020-04-23T00:42:01Z,2026-04-08T13:36:04Z,2026-02-25T16:22:53Z,84859,develop,,False,False,,True,
鲲鹏,293,Tinker,HPC,https://github.com/tinkertools/tinker,valid,repo,https://github.com/TinkerTools/tinker,163,78,25,5,62,Fortran,NOASSERTION,2013-06-23T18:58:21Z,2026-04-09T02:29:44Z,2026-04-09T02:29:37Z,143383,main,"biomolecular-simulation,force-fields,molecular-dynamics,molecular-mechanics,molecular-modeling",False,False,,True,
鲲鹏,294,repeatmasker,HPC,http://www.repeatmasker.org/repeatmasker/repeatmasker-4.1.2-p1.tar.gz,non_github,non_github,,,,,,,,,,,,,,,,,,,非GitHub URL
鲲鹏,295,sambamba,HPC,https://github.com/biod/sambamba,valid,repo,,609,104,25,35,61,D,GPL-2.0,2012-04-28T13:46:53Z,2026-04-08T03:21:16Z,2024-12-22T11:17:53Z,4061,master,"bam,bioinformatics,sam",False,False,,True,
鲲鹏,296,Cutadapt,HPC,https://github.com/marcelm/cutadapt,valid,repo,,575,139,21,100,100,Python,MIT,2012-06-06T20:26:25Z,2026-04-04T18:37:52Z,2026-04-06T00:36:19Z,3791,main,"bioinformatics,python",False,False,,True,
鲲鹏,297,hyphy,HPC,https://github.com/veg/hyphy,valid,repo,,254,70,17,7,464,HyPhy,NOASSERTION,2011-08-31T23:41:55Z,2026-04-08T05:46:04Z,2026-03-23T12:26:14Z,128269,master,"bioinformatics,c-plus-plus,comparative-genomics,evolution,phylogenetics,science,statistical-methods",False,False,,True,
鲲鹏,298,minimap2,HPC,https://github.com/lh3/minimap2,valid,repo,,2154,457,81,68,125,C,NOASSERTION,2017-07-18T15:04:53Z,2026-04-09T16:07:05Z,2026-02-13T17:14:57Z,1701,master,"bioinformatics,genomics,sequence-alignment,spliced-alignment",False,False,,True,
鲲鹏,299,mummer,HPC,https://github.com/mummer4/mummer,valid,repo,,554,111,20,166,19,C++,Artistic-2.0,2015-07-23T17:33:12Z,2026-03-31T08:38:43Z,2025-02-04T14:30:12Z,18598,master,,False,False,,True,
鲲鹏,300,salmon,HPC,https://github.com/combine-lab/salmon,valid,repo,https://github.com/COMBINE-lab/salmon,876,184,36,387,93,C++,GPL-3.0,2015-03-19T22:37:41Z,2026-04-07T08:00:03Z,2026-03-11T07:04:57Z,221406,master,"bioinformatics,c-plus-plus,gene-expression,quantification,quasi-mapping,rna-seq,rna-seq-quantification,rnaseq,sailfish,salmon,scrna-seq,selective-alignment,single-cell,single-cell-rna-seq,transcriptome",False,False,,True,
鲲鹏,301,SoftSV,HPC,https://sourceforge.net/projects/softsv/,non_github,non_github,,,,,,,,,,,,,,,,,,,非GitHub URL
鲲鹏,302,smcpp,HPC,https://github.com/popgenmethods/smcpp,valid,repo,,173,34,10,103,11,C++,GPL-3.0,2016-11-28T02:28:47Z,2026-02-13T06:36:40Z,2024-01-20T18:38:02Z,6375,master,,False,False,,True,
鲲鹏,303,glean,HPC,https://sourceforge.net/projects/glean-gene/,non_github,non_github,,,,,,,,,,,,,,,,,,,非GitHub URL
鲲鹏,304,trimal,HPC,https://github.com/inab/trimal,valid,repo,,255,47,10,37,47,C++,GPL-3.0,2009-09-20T10:44:08Z,2026-03-31T05:37:24Z,2026-04-09T08:42:49Z,64296,trimAl,"bioinformatics-tool,multiple-sequence-alignment,trimming",False,False,,True,
鲲鹏,305,mrbayes,HPC,https://github.com/nbisweden/mrbayes,valid,repo,https://github.com/NBISweden/MrBayes,262,87,45,77,83,C,GPL-3.0,2016-04-06T11:59:34Z,2026-04-08T06:38:45Z,2026-01-09T04:44:20Z,46013,develop,"bayesian-inference,bioinformatics,markov-chain-monte-carlo,phylogenetics,research-tool",False,False,,True,
鲲鹏,306,VaPoR,HPC,https://github.com/connor-lab/vapor,valid,repo,,11,11,3,6,2,Python,GPL-3.0,2019-02-27T09:48:10Z,2025-12-26T15:50:46Z,2023-06-29T12:44:32Z,252,master,,False,False,,True,
鲲鹏,307,fastx_toolkit,HPC,https://github.com/agordon/fastx_toolkit,valid,repo,,200,64,15,12,6,C,NOASSERTION,2013-11-08T13:03:39Z,2026-04-08T18:43:45Z,2022-03-04T15:29:26Z,2535,master,,False,False,,True,
鲲鹏,308,seqwish,HPC,https://github.com/ekg/seqwish,valid,repo,https://github.com/pangenome/seqwish,158,21,12,37,70,C++,MIT,2018-06-11T15:31:26Z,2026-03-18T10:41:02Z,2026-03-27T18:15:35Z,455018,master,,False,False,,True,
鲲鹏,309,seqkit,HPC,https://github.com/shenwei356/seqkit,valid,repo,,1537,177,26,12,69,Go,MIT,2016-02-28T10:04:40Z,2026-04-08T11:50:26Z,2026-03-31T02:00:33Z,65436,master,"bioinformatics,cross-platform,fasta,fastq,golang,manipulation,sequence,tool,toolkit",False,False,,True,
鲲鹏,310,MCscanX,HPC,https://github.com/wyp1125/mcscanx,valid,repo,https://github.com/wyp1125/MCScanX,280,69,13,60,10,CAP CDS,BSD-2-Clause,2011-04-28T16:00:55Z,2026-03-27T17:54:58Z,2025-10-04T14:37:37Z,104539,master,"c-plus-plus,dynamic-programming,java,perl,visualization",False,False,,True,
鲲鹏,311,bioawk,HPC,https://github.com/lh3/bioawk,valid,repo,,639,117,35,25,12,C,,2012-01-06T03:05:25Z,2026-03-26T20:07:03Z,2022-08-11T01:06:45Z,130,master,"bioinformatics,sequence-analysis",False,False,,True,
鲲鹏,312,Mrtrix,HPC,https://github.com/MRtrix3/mrtrix3,valid,repo,,345,197,30,683,1767,C++,MPL-2.0,2014-05-01T14:47:02Z,2026-04-07T15:49:52Z,2026-04-10T06:28:24Z,52605,master,,False,False,,True,
鲲鹏,313,psmc,HPC,https://github.com/lh3/psmc,valid,repo,,187,60,16,52,1,C,NOASSERTION,2011-01-23T01:57:31Z,2026-04-09T02:43:15Z,2025-11-17T02:10:06Z,115,master,"bioinformatics,genomics,population-genetics",False,False,,True,
鲲鹏,314,metaeuk,HPC,https://github.com/soedinglab/metaeuk,valid,repo,,204,25,7,27,3,C,GPL-3.0,2018-03-07T09:37:56Z,2026-04-06T20:05:29Z,2025-08-25T10:23:15Z,15452,master,"bioinformatics,eukaryotes,gene-discovery,gene-prediction,metagenomics",False,False,,True,
鲲鹏,315,gnuplot,HPC,https://sourceforge.net/p/gnuplot/gnuplot-main/ci/master/tree/,non_github,non_github,,,,,,,,,,,,,,,,,,,非GitHub URL
鲲鹏,316,MNE-python,HPC,https://github.com/mne-tools/mne-python,valid,repo,,3352,1534,82,644,8682,Python,BSD-3-Clause,2011-01-28T03:31:13Z,2026-04-09T10:55:12Z,2026-04-08T14:37:41Z,168354,main,"ecog,eeg,electrocorticography,electroencephalography,machine-learning,magnetoencephalography,meg,neuroimaging,neuroscience,python,statistics,visualization",False,False,,True,
鲲鹏,317,centrifuge,HPC,https://github.com/DaehwanKimLab/centrifuge,valid,repo,,272,75,13,130,13,C++,GPL-3.0,2015-07-14T20:19:27Z,2026-04-02T09:59:53Z,2025-06-20T20:32:39Z,6601,master,,False,False,,True,
鲲鹏,318,ClipKIT,HPC,https://github.com/jlsteenwyk/clipkit,valid,repo,https://github.com/JLSteenwyk/ClipKIT,89,5,6,1,50,Python,MIT,2020-04-11T14:41:10Z,2026-04-05T04:49:50Z,2026-03-31T17:10:17Z,27652,master,"bioinformatics,evolution,evolutionary-biology,genomics,phylogenetics,phylogenomics,python,systematics",False,False,,True,
鲲鹏,319,idba,HPC,https://github.com/loneknightpy/idba,valid,repo,,132,51,9,51,14,C++,,2014-06-20T16:09:28Z,2026-03-11T08:47:31Z,2023-07-09T18:19:15Z,994,master,,False,False,,True,
鲲鹏,320,samblaster,HPC,https://github.com/gregoryfaust/samblaster,valid,repo,https://github.com/GregoryFaust/samblaster,240,33,18,16,9,C++,MIT,2014-02-11T18:27:47Z,2026-04-05T03:30:21Z,2021-08-11T23:01:14Z,375,master,,False,False,,True,
鲲鹏,321,SVseq2,HPC,https://sourceforge.net/projects/svseq2/files/svseq2_2/,non_github,non_github,,,,,,,,,,,,,,,,,,,非GitHub URL
鲲鹏,322,BayesTyper,HPC,https://github.com/bioinformatics-centre/bayestyper,valid,repo,https://github.com/bioinformatics-centre/BayesTyper,87,8,4,37,0,C++,,2015-07-24T22:00:26Z,2025-11-13T14:08:44Z,2019-04-01T23:22:57Z,1830,master,"bayesian-inference,dna-sequencing,genotyping,gibbs-sampling,indels,k-mers,ngs,snvs,structural-variation,variant-calling,variant-graphs",False,False,,True,
鲲鹏,323,Graphtyper2,HPC,https://github.com/decodegenetics/graphtyper,valid,repo,https://github.com/DecodeGenetics/graphtyper,197,22,9,75,38,C++,MIT,2017-06-09T16:09:01Z,2026-03-17T17:56:01Z,2025-01-09T15:31:43Z,1637,master,"bioinformatics,decode-genetics,genetics,genotype,graph,variants",False,False,,True,
鲲鹏,324,TensorRT,HPC,https://github.com/nvidia/tensorrt,valid,repo,https://github.com/NVIDIA/TensorRT,12878,2343,158,579,530,C++,Apache-2.0,2019-05-02T22:02:08Z,2026-04-10T05:50:51Z,2026-03-25T23:22:51Z,143359,main,"deep-learning,gpu-acceleration,inference,nvidia,tensorrt",False,False,,True,
鲲鹏,325,jvarkit,HPC,https://github.com/lindenb/jvarkit,valid,repo,,519,134,25,56,16,Java,NOASSERTION,2013-05-06T14:49:08Z,2026-03-24T15:13:21Z,2026-03-25T19:56:54Z,67710,master,"bioinformatics,biology,genomics,java,next-generation-sequencing,ngs,science",False,False,,True,
鲲鹏,326,Meraculous,HPC,https://jgi.doe.gov/data-and-tools/meraculous/,non_github,non_github,,,,,,,,,,,,,,,,,,,非GitHub URL
鲲鹏,327,RepeatScout,HPC,https://github.com/dfam-consortium/repeatscout,valid,repo,https://github.com/Dfam-consortium/RepeatScout,2,0,1,0,1,C,CC0-1.0,2024-11-18T18:03:17Z,2025-12-12T04:08:29Z,2024-11-26T23:19:08Z,2947,main,,False,False,,True,
鲲鹏,328,MOPAC,HPC,https://github.com/openmopac/mopac,valid,repo,,171,41,6,20,152,Fortran,Apache-2.0,2019-03-25T18:15:57Z,2026-04-04T23:31:07Z,2026-04-05T03:20:10Z,39578,main,"electronic-structure,molecular-orbital-theory,quantum-chemistry,semiempirical-methods",False,False,,True,
鲲鹏,329,Yambo,HPC,http://www.yambo-code.org/,non_github,non_github,,,,,,,,,,,,,,,,,,,非GitHub URL
鲲鹏,330,Cubep3m,HPC,https://github.com/jharno/cubep3m,valid,repo,,35,10,9,2,12,Fortran,,2011-11-29T04:08:12Z,2025-02-05T15:21:17Z,2022-11-07T14:48:07Z,12858,master,,False,False,,True,
鲲鹏,331,SWAN,HPC,https://swanmodel.sourceforge.io/,non_github,non_github,,,,,,,,,,,,,,,,,,,非GitHub URL
鲲鹏,332,dnacopy,HPC,https://bioconductor.org/packages/3.20/bioc/html/DNAcopy.html,non_github,non_github,,,,,,,,,,,,,,,,,,,非GitHub URL
鲲鹏,333,metapod,HPC,https://bioconductor.org/packages/3.20/bioc/html/metapod.html,non_github,non_github,,,,,,,,,,,,,,,,,,,非GitHub URL
鲲鹏,334,geneselectmmd,HPC,https://bioconductor.org/packages/3.20/bioc/html/GeneSelectMMD.html,non_github,non_github,,,,,,,,,,,,,,,,,,,非GitHub URL
鲲鹏,335,maigespack,HPC,https://bioconductor.org/packages/3.17/bioc/html/maigesPack.html,non_github,non_github,,,,,,,,,,,,,,,,,,,非GitHub URL
鲲鹏,336,fastseg,HPC,https://bioconductor.org/packages/3.20/bioc/html/fastseg.html,non_github,non_github,,,,,,,,,,,,,,,,,,,非GitHub URL
鲲鹏,337,batchelor,HPC,https://bioconductor.org/packages/3.20/bioc/html/batchelor.html,non_github,non_github,,,,,,,,,,,,,,,,,,,非GitHub URL
鲲鹏,338,methylkit,HPC,https://bioconductor.org/packages/3.20/bioc/html/methylKit.html,non_github,non_github,,,,,,,,,,,,,,,,,,,非GitHub URL
鲲鹏,339,monocle,HPC,https://bioconductor.org/packages/3.20/bioc/html/monocle.html,non_github,non_github,,,,,,,,,,,,,,,,,,,非GitHub URL
鲲鹏,340,biovizbase,HPC,https://bioconductor.org/packages/3.20/bioc/html/biovizBase.html,non_github,non_github,,,,,,,,,,,,,,,,,,,非GitHub URL
鲲鹏,341,genomation,HPC,https://bioconductor.org/packages/3.20/bioc/html/genomation.html,non_github,non_github,,,,,,,,,,,,,,,,,,,非GitHub URL
鲲鹏,342,kebabs,HPC,https://bioconductor.org/packages/3.20/bioc/html/kebabs.html,non_github,non_github,,,,,,,,,,,,,,,,,,,非GitHub URL
鲲鹏,343,Doris,大数据,https://github.com/apache/doris,valid,repo,,15199,3752,283,869,52365,Java,Apache-2.0,2017-08-10T12:13:30Z,2026-04-10T07:51:10Z,2026-04-10T07:52:38Z,1298109,master,"agent,ai,bigquery,database,dbt,delta-lake,elt,hudi,iceberg,lakehouse,olap,paimon,query-engine,real-time,redshift,snowflake,spark,sql",False,False,,True,
鲲鹏,344,Cubefs,分布式存储,https://github.com/cubefs/cubefs,valid,repo,,5524,696,100,265,2836,Go,Apache-2.0,2019-02-19T03:15:04Z,2026-04-09T18:15:13Z,2026-04-09T06:20:23Z,176016,master,"ai-native-storage,cloud-native-storage,cloud-storage,cncf,data-orchestration,distributed-file-system,distributed-storage,erasure-coding,fuse,hybrid-cloud,kubernetes,object-storage",False,False,,True,
鲲鹏,345,fuse,分布式存储,"fuse-go修改部分:https://github.com/cubefs/cubefs/
fuse内核优化部分：https://github.com/torvalds/linux",valid,repo,,5524,696,100,265,2836,Go,Apache-2.0,2019-02-19T03:15:04Z,2026-04-09T18:15:13Z,2026-04-09T06:20:23Z,176016,master,"ai-native-storage,cloud-native-storage,cloud-storage,cncf,data-orchestration,distributed-file-system,distributed-storage,erasure-coding,fuse,hybrid-cloud,kubernetes,object-storage",False,False,,True,"多个URL(2个), 仅验证第一个"
鲲鹏,346,Milvus,数据库,https://github.com/milvus-io/milvus,valid,repo,,43714,3948,328,1148,29712,Go,Apache-2.0,2019-09-16T06:43:43Z,2026-04-10T07:50:00Z,2026-04-10T07:51:39Z,278461,master,"anns,cloud-native,diskann,distributed,embedding-database,embedding-similarity,embedding-store,faiss,golang,hnsw,image-search,llm,nearest-neighbor-search,rag,vector-database,vector-search,vector-similarity,vector-store",False,False,,True,
鲲鹏,347,OceanBase,数据库,https://github.com/oceanbase/oceanbase,valid,repo,,10055,1888,132,563,733,C++,NOASSERTION,2021-05-31T14:36:17Z,2026-04-09T17:35:42Z,2026-04-10T02:38:56Z,920963,develop,"analytics,cloud-native,database,distributed-database,fulltext,fulltext-search,fulltext-support,hacktoberfest,htap,mysql,mysql-compatibility,oceanbase,olap,oltp,paxos,scalable,vector,vector-database,vector-search,vectors",False,False,,True,
鲲鹏,348,O3DE,虚拟化,https://github.com/o3de/o3de,valid,repo,,9037,2448,147,3517,11212,C++,NOASSERTION,2021-04-05T06:38:18Z,2026-04-10T05:04:23Z,2026-04-08T15:27:20Z,226990,development,"3d-graphics,3d-graphics-engine,animation,game-development,game-engine,gamedev",False,False,,True,
鲲鹏,349,Strongswan,虚拟化,https://github.com/strongswan/strongswan,valid,repo,,2826,898,106,140,393,C,NOASSERTION,2010-10-28T08:57:10Z,2026-04-09T14:32:38Z,2026-04-09T08:02:18Z,102452,master,"ikev2,ipsec,strongswan,vpn,vpn-client,vpn-server",False,False,,True,
鲲鹏,350,rdma-core,虚拟化,https://github.com/linux-rdma/rdma-core,valid,repo,,2188,842,121,30,1723,C,NOASSERTION,2016-09-17T14:13:20Z,2026-04-10T01:14:35Z,2026-03-16T14:11:10Z,28025,master,"infiniband,iwarp,kernel-rdma-drivers,linux-kernel,rdma,roce,userspace-libraries",False,False,,False,
鲲鹏,351,DELFT3D,HPC,https://svn.oss.deltares.nl/repos/delft3d,non_github,non_github,,,,,,,,,,,,,,,,,,,非GitHub URL
鲲鹏,352,NAMD,HPC,https://github.com/nbcrrolls/namd,valid,repo,,8,5,2,0,0,Makefile,,2013-02-20T02:10:28Z,2025-12-16T09:54:04Z,2016-09-29T21:27:55Z,29340,master,,False,False,,True,
鲲鹏,353,Gluten(京东/美团),大数据,https://github.com/apache/gluten,valid,repo,,1547,593,39,871,8216,Scala,Apache-2.0,2021-12-06T05:46:27Z,2026-04-10T03:15:27Z,2026-04-10T03:15:17Z,218150,main,"arrow,clickhouse,simd,spark-sql,vectorization,velox",False,False,,True,
鲲鹏,354,Iceberg(字节/京东),大数据,https://github.com/apache/iceberg,valid,repo,,8711,3144,188,631,11320,Java,Apache-2.0,2018-11-19T16:26:46Z,2026-04-10T06:11:18Z,2026-04-07T15:46:46Z,112081,main,"apache,hacktoberfest,iceberg",False,False,,True,
鲲鹏,355,Ambari(中移),大数据,https://github.com/apache/ambari,valid,repo,,2300,1742,195,136,4097,Java,Apache-2.0,2011-09-23T07:00:08Z,2026-04-10T07:12:03Z,2026-02-20T08:19:55Z,377283,trunk,"ambari,big-data,java,javascript,python",False,False,,False,
鲲鹏,356,starrocks(腾讯),大数据,https://github.com/starrocks/starrocks,valid,repo,https://github.com/StarRocks/starrocks,11551,2386,186,974,61855,Java,Apache-2.0,2021-09-04T02:29:35Z,2026-04-10T07:40:03Z,2026-04-10T07:42:34Z,674475,main,"analytics,big-data,cloudnative,database,datalake,delta-lake,distributed-database,hudi,iceberg,join,lakehouse,lakehouse-platform,mpp,olap,real-time-analytics,real-time-updates,realtime-database,sql,star-schema,vectorized",False,False,,True,
鲲鹏,357,hudi(字节/京东),大数据,https://github.com/apache/hudi,valid,repo,,6138,2476,1132,4016,11521,Java,Apache-2.0,2016-12-14T15:53:41Z,2026-04-09T16:16:41Z,2026-04-10T04:01:48Z,2682560,master,"apacheflink,apachehudi,apachespark,bigdata,data-integration,datalake,hudi,incremental-processing,stream-processing",False,False,,True,
鲲鹏,358,ORC(京东),大数据,https://github.com/apache/orc,valid,repo,,765,507,43,15,2313,Java,Apache-2.0,2015-05-06T07:00:05Z,2026-04-08T12:50:15Z,2026-04-07T19:37:56Z,61837,main,"apache,big-data,cpp,java,orc",False,False,,True,
鲲鹏,359,Bolt(字节),大数据,https://github.com/bytedance/bolt,valid,repo,,143,64,7,132,353,C++,Apache-2.0,2025-11-21T08:43:46Z,2026-04-10T06:43:43Z,2026-04-10T07:03:47Z,57529,main,,False,False,,True,
鲲鹏,360,daft（字节）,大数据,https://github.com/Eventual-Inc/daft,valid,repo,https://github.com/Eventual-Inc/Daft,5404,439,32,339,4953,Rust,Apache-2.0,2022-04-25T22:02:29Z,2026-04-10T02:44:56Z,2026-04-10T07:49:42Z,63143,main,"ai-engineering,ai-pipeline,arrow,artificial-intelligence,big-data,data-engineering,distributed,distributed-computing,distributed-systems,embeddings,etl,huggingface,iceberg,machine-learning,multimodal,parquet,python,ray,rust",False,False,,True,
鲲鹏,361,data-juicer（腾讯）,大数据,https://github.com/datajuicer/data-juicer,valid,repo,,6247,356,20,57,637,Python,Apache-2.0,2023-08-01T09:16:41Z,2026-04-10T07:48:46Z,2026-04-10T02:55:28Z,1095904,main,"data,data-analysis,data-pipeline,data-processing,data-science,data-visualization,foundation-models,instruction-tuning,large-language-models,llm,llms,multi-modal,pre-training,synthetic-data",False,False,,True,
鲲鹏,362,pandas（携程）,大数据,https://github.com/pandas-dev/pandas,valid,repo,,48452,19872,1124,3433,36831,Python,BSD-3-Clause,2010-08-24T01:37:33Z,2026-04-10T07:47:13Z,2026-04-10T00:29:27Z,388647,main,"alignment,data-analysis,data-science,flexible,pandas,python",False,False,,True,
鲲鹏,363,Celeborn（阿里）,大数据,https://github.com/apache/celeborn,valid,repo,,1042,429,36,24,3097,Java,Apache-2.0,2021-12-10T08:57:16Z,2026-04-10T06:42:08Z,2026-04-10T06:42:04Z,34309,main,"bigdata,shuffle,spark",False,False,,True,
鲲鹏,364,Lance（字节）,大数据,https://github.com/lancedb/lancedb,valid,repo,,9871,828,49,635,1910,HTML,Apache-2.0,2023-02-28T01:15:17Z,2026-04-10T07:33:08Z,2026-04-09T22:28:34Z,25295,main,"approximate-nearest-neighbor-search,image-search,nearest-neighbor-search,recommender-system,search-engine,semantic-search,similarity-search,vector-database",False,False,,True,
鲲鹏,365,Ray（蚂蚁）,大数据,https://github.com/ray-project/ray,valid,repo,,42056,7421,478,3585,39586,Python,Apache-2.0,2016-10-25T19:38:30Z,2026-04-10T07:21:05Z,2026-04-10T07:20:57Z,709699,master,"data-science,deep-learning,deployment,distributed,hyperparameter-optimization,hyperparameter-search,large-language-models,llm,llm-inference,llm-serving,machine-learning,optimization,parallel,python,pytorch,ray,reinforcement-learning,rllib,serving,tensorflow",False,False,,True,
鲲鹏,366,auron（快手）,大数据,https://github.com/apache/auron,valid,repo,,1746,212,29,137,1481,Rust,Apache-2.0,2021-06-28T07:29:43Z,2026-04-10T05:05:33Z,2026-04-10T04:38:24Z,14800,master,"arrow,big-data,datafusion,rust-lang,spark",False,False,,True,
鲲鹏,367,3FS(Xsky),分布式存储,https://github.com/3fs/3fs,not_found,repo,,,,,,,,,,,,,,,,,,,
鲲鹏,368,reedsolomon(深信服),分布式存储,https://github.com/klauspost/reedsolomon,valid,repo,,2059,273,50,0,212,Assembly,MIT,2015-06-19T14:29:40Z,2026-04-10T06:15:58Z,2026-03-09T13:08:13Z,1730,master,,False,False,,True,
鲲鹏,369,JuiceFS(电信),分布式存储,https://github.com/juicefs/juicefs,not_found,repo,,,,,,,,,,,,,,,,,,,
鲲鹏,370,Mooncake(京东),分布式存储,https://github.com/mooncake-ai/mooncake,not_found,repo,,,,,,,,,,,,,,,,,,,
鲲鹏,371,Percona(字节),数据库,https://github.com/percona/percona-server,valid,repo,,1251,511,133,63,5919,C++,NOASSERTION,2015-02-13T11:32:01Z,2026-04-10T03:06:33Z,2026-04-09T13:24:10Z,5023920,8.0,ps,False,False,,False,
鲲鹏,372,openvelinux(字节),虚拟化,https://github.com/openvelinux/openvelinux,not_found,repo,,,,,,,,,,,,,,,,,,,
鲲鹏,373,OpenCloudOS(腾讯),虚拟化,https://github.com/OpenCloudOS/OpenCloudOS,not_found,repo,,,,,,,,,,,,,,,,,,,
鲲鹏,374,CloudWeGo(字节),虚拟化,https://github.com/cloudwego/cloudwego,not_found,repo,,,,,,,,,,,,,,,,,,,
鲲鹏,375,DeathStarBench(字节/腾讯),虚拟化,https://github.com/delimitrou/DeathStarBench,valid,repo,,917,493,24,93,189,Lua,Apache-2.0,2019-04-10T21:57:24Z,2026-04-09T14:03:42Z,2024-07-09T13:58:10Z,134928,master,,False,False,,True,
鲲鹏,376,fluid(字节),虚拟化,https://github.com/fluid-cloudnative/fluid,valid,repo,,1907,1197,27,354,4312,Go,Apache-2.0,2020-07-11T22:57:18Z,2026-04-09T05:55:45Z,2026-04-09T05:55:38Z,94097,master,"ai-framework,alluxio,big-data,data-abstraction,distributed-cache,kubernetes",False,False,,True,
鲲鹏,377,kubeflow(字节),虚拟化,https://github.com/kubeflow/kubeflow,valid,repo,,15565,2626,357,0,3795,,Apache-2.0,2017-11-30T18:44:19Z,2026-04-09T23:37:57Z,2026-01-05T13:47:10Z,324417,master,"google-kubernetes-engine,jupyter,kubeflow,kubernetes,machine-learning,minikube,ml,notebook,tensorflow",False,False,,True,
鲲鹏,378,kuberay(字节),虚拟化,https://github.com/ray-project/kuberay,valid,repo,,2427,732,20,589,2877,Go,Apache-2.0,2020-10-29T20:42:00Z,2026-04-10T06:48:51Z,2026-04-08T01:11:02Z,162863,master,"apache,deep-learning,kubernetes,machine-learning,ray",False,False,,True,
鲲鹏,379,sriov-network-operato(快手/字节),虚拟化,https://github.com/k8snetworkplumbingwg/sriov-network-operator,valid,repo,,125,136,12,82,880,Go,Apache-2.0,2020-11-20T14:24:17Z,2026-04-07T11:33:26Z,2026-04-07T11:33:21Z,96812,master,,False,False,,True,
鲲鹏,380,E2B(字节),虚拟化,https://github.com/e2b-dev/e2b,valid,repo,https://github.com/e2b-dev/E2B,11643,836,69,66,896,Python,Apache-2.0,2023-03-04T13:41:18Z,2026-04-10T07:40:02Z,2026-04-09T18:28:19Z,124003,main,"agent,ai,ai-agent,ai-agents,code-interpreter,copilot,development,devtools,gpt,gpt-4,javascript,llm,nextjs,openai,python,react,software,typescript",False,False,,True,
鲲鹏,381,kata-containers(京东/腾讯),虚拟化,https://github.com/kata-containers/kata-containers,valid,repo,,7728,1284,100,1647,6819,Rust,Apache-2.0,2017-12-07T05:01:12Z,2026-04-10T04:50:41Z,2026-04-10T06:50:12Z,93021,main,"acrn,containers,cri,cri-o,docker,firecracker,k8s,kubernetes,kvm,oci,qemu,security,virtual-machine,virtualization",False,False,,True,
鲲鹏,382,libavif(京东),ARM原生,https://github.com/AOMediaCodec/libavif,valid,repo,,2044,280,29,161,2530,C,NOASSERTION,2019-06-10T17:54:32Z,2026-04-09T13:53:39Z,2026-04-09T13:53:33Z,25618,main,,False,False,,True,
鲲鹏,383,libwebp(京东),ARM原生,https://github.com/webmproject/libwebp,valid,repo,,2301,595,85,5,13,C,BSD-3-Clause,2014-08-26T22:08:16Z,2026-04-09T11:07:48Z,2026-04-09T11:07:35Z,14041,main,,False,False,https://chromium.googlesource.com/webm/libwebp,False,
鲲鹏,384,torchvision(多模态大模型媒体库),ARM原生,https://github.com/pytorch/vision,valid,repo,,17621,7222,456,1195,5853,Python,BSD-3-Clause,2016-11-09T23:11:43Z,2026-04-10T03:15:48Z,2026-04-09T22:08:59Z,1283117,main,"computer-vision,machine-learning",False,False,,True,
鲲鹏,385,Android(联通云),ARM原生,https://github.com/android/,valid,org,,,,,,,,,,,,,,,,,,,
鲲鹏,386,vvenc(字节),ARM原生,https://github.com/ultravideo/vvenc,not_found,repo,,,,,,,,,,,,,,,,,,,
鲲鹏,387,tensorflow-serving(BOSS),搜广推,https://github.com/tensorflow/serving,valid,repo,,6350,2198,220,122,797,C++,Apache-2.0,2016-01-26T21:48:20Z,2026-04-10T06:15:43Z,2026-04-08T16:24:05Z,19992,master,"cpp,deep-learning,deep-neural-networks,machine-learning,ml,neural-network,python,serving,tensorflow",False,False,,True,
